,state,city,confirmed,deaths,estimated_population,death_rate,city_ibge_code
3029,PI,Coronel José Dias,38,1,4685.0,0.1111,2202851.0
3030,PI,Corrente,664,6,26709.0,0.0244,2202901.0
3031,PI,Cristalândia do Piauí,31,1,8323.0,0.0385,2203008.0
3032,PI,Cristino Castro,157,5,10444.0,1.0,2203107.0
3033,PI,Curimatá,222,3,11426.0,0.0141,2203206.0
3034,PI,Currais,178,1,4968.0,0.037,2203230.0
3035,PI,Curral Novo do Piauí,66,0,5367.0,0.0,2203271.0
3036,PI,Curralinhos,189,0,4459.0,0.0,2203255.0
3037,PI,Demerval Lobão,1245,4,13840.0,0.037,2203305.0
3038,PI,Dirceu Arcoverde,136,1,7029.0,0.0263,2203354.0
3039,PI,Dom Expedito Lopes,101,4,6922.0,0.0396,2203404.0
3040,PI,Dom Inocêncio,87,1,9565.0,0.0196,2203453.0
3041,PI,Domingos Mourão,16,0,4354.0,0.0,2203420.0
3042,PI,Elesbão Veloso,492,14,14575.0,0.25,2203503.0
3043,PI,Eliseu Martins,53,2,4930.0,0.1429,2203602.0
3044,PI,Esperantina,1089,29,39848.0,0.0292,2203701.0
3045,PI,Fartura do Piauí,132,2,5319.0,0.0385,2203750.0
3046,PI,Flores do Piauí,40,2,4462.0,1.0,2203800.0
3047,PI,Floresta do Piauí,91,3,2560.0,0.0606,2203859.0
3048,PI,Floriano,3511,57,60025.0,0.0435,2203909.0
3049,PI,Francinópolis,39,0,5347.0,0.0,2204006.0
3050,PI,Francisco Ayres,75,1,4323.0,0.0345,2204105.0
3051,PI,Francisco Macedo,190,1,3200.0,0.013,2204154.0
3052,PI,Francisco Santos,81,0,9372.0,0.0,2204204.0
3053,PI,Fronteiras,179,1,11659.0,0.0068,2204303.0
3054,PI,Geminiano,146,2,5460.0,0.0769,2204352.0
3055,PI,Gilbués,193,1,10694.0,0.0167,2204402.0
3056,PI,Guadalupe,157,1,10497.0,0.0286,2204501.0
3057,PI,Guaribas,15,0,4568.0,0.0,2204550.0
3058,PI,Hugo Napoleão,320,3,3879.0,0.01,2204600.0
3059,PI,Ilha Grande,260,4,9457.0,1.0,2204659.0
3060,PI,Inhuma,298,6,15319.0,0.1429,2204709.0
3061,PI,Ipiranga do Piauí,205,5,9838.0,0.0258,2204808.0
3062,PI,Isaías Coelho,121,1,8566.0,0.04,2204907.0
3063,PI,Itainópolis,201,4,11551.0,0.0517,2205003.0
3064,PI,Itaueira,35,3,11028.0,1.0,2205102.0
3065,PI,Jacobina do Piauí,24,0,5729.0,0.0,2205151.0
3066,PI,Jaicós,294,9,19170.0,0.25,2205201.0
3067,PI,Jardim do Mulato,83,1,4513.0,0.0263,2205250.0
3068,PI,Jatobá do Piauí,51,1,4875.0,0.0556,2205276.0
3069,PI,Jerumenha,115,2,4447.0,0.027,2205300.0
3070,PI,Joaquim Pires,776,9,14376.0,0.0326,2205409.0
3071,PI,Joca Marques,331,1,5466.0,0.0067,2205458.0
3072,PI,José de Freitas,1382,20,39336.0,0.1,2205508.0
3073,PI,João Costa,42,0,3005.0,0.0,2205359.0
3074,PI,Juazeiro do Piauí,159,1,5485.0,0.0063,2205516.0
3075,PI,Jurema,26,1,4777.0,0.0714,2205532.0
3076,PI,Júlio Borges,21,3,5640.0,1.0,2205524.0
3077,PI,Lagoa Alegre,225,5,8577.0,0.0281,2205557.0
3078,PI,Lagoa de São Francisco,95,3,6777.0,0.2,2205573.0
3079,PI,Lagoa do Barro do Piauí,406,1,4656.0,0.0034,2205565.0
3080,PI,Lagoa do Piauí,318,2,4075.0,0.1111,2205581.0
3081,PI,Lagoa do Sítio,53,4,5198.0,0.1429,2205599.0
3082,PI,Lagoinha do Piauí,156,3,2858.0,0.0197,2205540.0
3083,PI,Landri Sales,44,4,5283.0,0.1,2205607.0
3084,PI,Luzilândia,1613,29,25504.0,0.5,2205805.0
3085,PI,Luís Correia,379,14,30438.0,0.0658,2205706.0
3086,PI,Madeiro,368,2,8342.0,0.3333,2205854.0
3087,PI,Manoel Emídio,135,6,5351.0,1.0,2205904.0
3088,PI,Marcolândia,333,6,8543.0,0.0459,2205953.0
3089,PI,Marcos Parente,82,1,4547.0,0.0417,2206001.0
3090,PI,Massapê do Piauí,16,0,6449.0,0.0,2206050.0
3091,PI,Matias Olímpio,356,6,10958.0,0.5,2206100.0
3092,PI,Miguel Alves,1092,15,33833.0,0.024,2206209.0
3093,PI,Miguel Leão,34,0,1242.0,0.0,2206308.0
3094,PI,Milton Brandão,41,1,6608.0,0.0323,2206357.0
3095,PI,Monsenhor Gil,654,11,10564.0,0.0588,2206407.0
3096,PI,Monsenhor Hipólito,171,2,7767.0,0.3333,2206506.0
3097,PI,Monte Alegre do Piauí,364,5,10615.0,0.1333,2206605.0
3098,PI,Morro Cabeça no Tempo,21,0,4530.0,0.0,2206654.0
3099,PI,Morro do Chapéu do Piauí,408,2,6811.0,0.0067,2206670.0
3100,PI,Murici dos Portelas,79,4,9209.0,0.25,2206696.0
3101,PI,Nazaré do Piauí,93,3,7322.0,0.5,2206704.0
3102,PI,Nazária,168,8,8602.0,0.3333,2206720.0
3103,PI,Nossa Senhora de Nazaré,50,5,4891.0,0.1,2206753.0
3104,PI,Nossa Senhora dos Remédios,543,8,8723.0,0.1667,2206803.0
3105,PI,Nova Santa Rita,63,2,4383.0,0.0345,2207959.0
3106,PI,Novo Oriente do Piauí,128,7,6556.0,0.0547,2206902.0
3107,PI,Novo Santo Antônio,127,2,3003.0,0.0171,2206951.0
3108,PI,Oeiras,1701,16,37085.0,0.0211,2207009.0
3109,PI,Olho D'Água do Piauí,95,3,2468.0,0.1111,2207108.0
3110,PI,Padre Marcos,175,4,6873.0,0.25,2207207.0
3111,PI,Paes Landim,22,1,4126.0,0.3333,2207306.0
3112,PI,Pajeú do Piauí,8,1,3404.0,0.2,2207355.0
3113,PI,Palmeira do Piauí,97,2,5036.0,0.05,2207405.0
3114,PI,Palmeirais,220,6,14587.0,0.4,2207504.0
3115,PI,Paquetá,69,1,3937.0,0.0179,2207553.0
3116,PI,Parnaguá,99,2,10819.0,0.0317,2207603.0
3117,PI,Parnaíba,7403,138,153482.0,1.0,2207702.0
3118,PI,Passagem Franca do Piauí,184,6,4323.0,0.087,2207751.0
3119,PI,Patos do Piauí,73,0,6406.0,0.0,2207777.0
3120,PI,Pau D'Arco do Piauí,135,0,4065.0,0.0,2207793.0
3121,PI,Paulistana,143,4,20554.0,0.0282,2207801.0
3122,PI,Pavussu,93,2,3669.0,1.0,2207850.0
3123,PI,Pedro II,1110,23,38778.0,1.0,2207900.0
3124,PI,Pedro Laurentino,17,1,2544.0,0.0833,2207934.0
3125,PI,Picos,4168,84,78431.0,0.5,2208007.0
3126,PI,Pimenteiras,360,4,12139.0,0.0909,2208106.0
3127,PI,Pio IX,188,3,18459.0,0.0714,2208205.0
3128,PI,Piracuruca,662,14,28874.0,0.4,2208304.0
3129,PI,Piripiri,2994,41,63787.0,0.0427,2208403.0
3130,PI,Porto,487,11,12608.0,0.0498,2208502.0
3131,PI,Porto Alegre do Piauí,175,1,2720.0,0.009,2208551.0
3132,PI,Prata do Piauí,30,0,3150.0,0.0,2208601.0
3133,PI,Queimada Nova,196,2,9017.0,0.018,2208650.0
3134,PI,Redenção do Gurguéia,144,7,8796.0,0.0551,2208700.0
3135,PI,Regeneração,385,9,17979.0,0.0361,2208809.0
3136,PI,Riacho Frio,10,1,4309.0,0.5,2208858.0
3137,PI,Ribeira do Piauí,11,0,4488.0,0.0,2208874.0
3138,PI,Ribeiro Gonçalves,410,6,7376.0,0.0391,2208908.0
3139,PI,Rio Grande do Piauí,129,1,6433.0,0.3333,2209005.0
3140,PI,Santa Cruz do Piauí,709,10,6247.0,0.017,2209104.0
3141,PI,Santa Cruz dos Milagres,47,1,4033.0,0.3333,2209153.0
3142,PI,Santa Filomena,43,2,6254.0,0.125,2209203.0
3143,PI,Santa Luz,133,3,5882.0,1.0,2209302.0
3144,PI,Santa Rosa do Piauí,50,1,5255.0,0.1429,2209377.0
3145,PI,Santana do Piauí,53,1,4642.0,0.0244,2209351.0
3146,PI,Santo Antônio de Lisboa,18,1,6441.0,0.0769,2209401.0
3147,PI,Santo Antônio dos Milagres,67,1,2166.0,0.0263,2209450.0
3148,PI,Santo Inácio do Piauí,108,2,3803.0,0.2,2209500.0
3149,PI,Sebastião Barros,17,1,3451.0,1.0,2210623.0
3150,PI,Sebastião Leal,167,1,4303.0,0.0063,2210631.0
3151,PI,Sigefredo Pacheco,138,1,10058.0,0.5,2210656.0
3152,PI,Simplício Mendes,209,2,12746.0,0.0097,2210805.0
3153,PI,Simões,261,2,14649.0,0.0083,2210706.0
3154,PI,Socorro do Piauí,31,2,4563.0,1.0,2210904.0
3155,PI,Sussuapara,211,3,6767.0,0.0455,2210938.0
3156,PI,São Braz do Piauí,17,1,4451.0,0.0588,2209559.0
3157,PI,São Francisco de Assis do Piauí,16,0,5779.0,0.0,2209658.0
3158,PI,São Francisco do Piauí,34,2,6420.0,1.0,2209708.0
3159,PI,São Félix do Piauí,54,1,2932.0,0.0526,2209609.0
3160,PI,São Gonçalo do Gurguéia,59,2,3057.0,0.1429,2209757.0
3161,PI,São Gonçalo do Piauí,121,2,5030.0,0.5,2209807.0
3162,PI,São José do Divino,56,6,5354.0,1.0,2210052.0
3163,PI,São José do Peixe,23,1,3741.0,0.0435,2210102.0
3164,PI,São José do Piauí,51,1,6700.0,0.0196,2210201.0
3165,PI,São João da Canabrava,110,3,4614.0,0.0556,2209856.0
3166,PI,São João da Fronteira,111,0,6064.0,0.0,2209872.0
3167,PI,São João da Serra,156,7,6122.0,0.0538,2209906.0
3168,PI,São João da Varjota,48,2,4848.0,1.0,2209955.0
3169,PI,São João do Arraial,287,1,8038.0,0.0052,2209971.0
3170,PI,São João do Piauí,388,6,20662.0,0.0385,2210003.0
3171,PI,São Julião,168,4,6371.0,0.1429,2210300.0
3172,PI,São Lourenço do Piauí,21,0,4577.0,0.0,2210359.0
3173,PI,São Luis do Piauí,39,0,2646.0,0.0,2210375.0
3174,PI,São Miguel da Baixa Grande,9,0,2454.0,0.0,2210383.0
3175,PI,São Miguel do Fidalgo,3,1,3038.0,0.3333,2210391.0
3176,PI,São Miguel do Tapuio,215,6,17639.0,0.0293,2210409.0
3177,PI,São Pedro do Piauí,478,5,14324.0,0.0377,2210508.0
3178,PI,São Raimundo Nonato,2024,15,34877.0,0.0375,2210607.0
3179,PI,Tamboril do Piauí,17,0,2929.0,0.0,2210953.0
3180,PI,Tanque do Piauí,14,0,2773.0,0.0,2210979.0
3181,PI,Teresina,39090,1121,868075.0,0.1562,2211001.0
3182,PI,União,1197,30,44569.0,0.0357,2211100.0
3183,PI,Uruçuí,1760,25,21655.0,0.0645,2211209.0
3184,PI,Valença do Piauí,936,14,20929.0,1.0,2211308.0
3185,PI,Vera Mendes,28,0,3080.0,0.0,2211506.0
3186,PI,Vila Nova do Piauí,71,1,2952.0,0.0179,2211605.0
3187,PI,Várzea Branca,39,2,4938.0,0.5,2211357.0
3188,PI,Várzea Grande,91,0,4386.0,0.0,2211407.0
3189,PI,Wall Ferraz,298,2,4471.0,0.0074,2211704.0
3190,PI,Água Branca,1019,44,17470.0,0.1429,2200202.0
3191,RO,Alta Floresta D'Oeste,905,11,22728.0,0.0183,1100015.0
3192,RO,Alto Alegre dos Parecis,211,9,13255.0,0.0667,1100379.0
3193,RO,Alto Paraíso,379,8,21847.0,0.2,1100403.0
3194,RO,Alvorada D'Oeste,152,7,14106.0,0.25,1100346.0
3195,RO,Ariquemes,5854,100,109523.0,0.0207,1100023.0
3196,RO,Buritis,780,11,40356.0,0.25,1100452.0
3197,RO,Cabixi,139,5,5188.0,0.25,1100031.0
3198,RO,Cacaulândia,84,0,6269.0,0.0,1100601.0
3199,RO,Cacoal,2546,35,85893.0,0.0193,1100049.0
3200,RO,Campo Novo de Rondônia,172,6,14266.0,1.0,1100700.0
3201,RO,Candeias do Jamari,1487,32,27388.0,0.0333,1100809.0
3202,RO,Castanheiras,85,3,2987.0,0.0526,1100908.0
3203,RO,Cerejeiras,276,6,16204.0,1.0,1100056.0
3204,RO,Chupinguaia,773,7,11472.0,0.0118,1100924.0
3205,RO,Colorado do Oeste,251,4,15544.0,0.0185,1100064.0
3206,RO,Corumbiara,48,3,7220.0,0.2,1100072.0
3207,RO,Costa Marques,326,6,18798.0,0.04,1100080.0
3208,RO,Cujubim,439,8,26183.0,1.0,1100940.0
3209,RO,Espigão D'Oeste,611,12,32695.0,0.0909,1100098.0
3210,RO,Governador Jorge Teixeira,109,2,7445.0,0.022,1101005.0
3211,RO,Guajará-Mirim,3048,90,46556.0,0.6,1100106.0
3212,RO,Itapuã do Oeste,365,8,10641.0,0.0225,1101104.0
3213,RO,Jaru,1984,29,51620.0,0.0172,1100114.0
3214,RO,Ji-Paraná,3489,86,130009.0,0.2857,1100122.0
3215,RO,Machadinho D'Oeste,1573,10,40867.0,0.037,1100130.0
3216,RO,Ministro Andreazza,39,1,9559.0,0.3333,1101203.0
3217,RO,Mirante da Serra,120,3,10818.0,0.125,1101302.0
3218,RO,Monte Negro,291,4,16007.0,0.0238,1101401.0
3219,RO,Nova Brasilândia D'Oeste,343,4,20489.0,0.0118,1100148.0
3220,RO,Nova Mamoré,1247,8,31392.0,0.2,1100338.0
3221,RO,Nova União,200,2,6895.0,0.0169,1101435.0
3222,RO,Novo Horizonte do Oeste,71,2,8329.0,0.0625,1100502.0
3223,RO,Ouro Preto do Oeste,1024,26,35737.0,0.0364,1100155.0
3224,RO,Parecis,25,1,6198.0,0.3333,1101450.0
3225,RO,Pimenta Bueno,703,13,36881.0,0.0323,1100189.0
3226,RO,Pimenteiras do Oeste,205,6,2148.0,0.0341,1101468.0
3227,RO,Porto Velho,32986,764,539354.0,0.1667,1100205.0
3228,RO,Presidente Médici,554,10,18571.0,0.1111,1100254.0
3229,RO,Primavera de Rondônia,21,1,2776.0,0.0526,1101476.0
3230,RO,Rio Crespo,128,0,3804.0,0.0,1100262.0
3231,RO,Rolim de Moura,1776,23,55407.0,0.25,1100288.0
3232,RO,Santa Luzia D'Oeste,157,1,6216.0,0.0105,1100296.0
3233,RO,Seringueiras,138,0,11851.0,0.0,1101500.0
3234,RO,São Felipe D'Oeste,82,1,5066.0,0.0385,1101484.0
3235,RO,São Francisco do Guaporé,316,3,20681.0,0.5,1101492.0
3236,RO,São Miguel do Guaporé,915,16,23077.0,0.1111,1100320.0
3237,RO,Teixeirópolis,43,1,4233.0,0.0556,1101559.0
3238,RO,Theobroma,118,1,10395.0,0.0085,1101609.0
3239,RO,Urupá,195,3,11272.0,0.0196,1101708.0
3240,RO,Vale do Anari,157,1,11377.0,0.5,1101757.0
3241,RO,Vale do Paraíso,84,2,6656.0,0.0357,1101807.0
3242,RO,Vilhena,4060,67,102211.0,0.0173,1100304.0
3243,RJ,Angra dos Reis,6182,200,207044.0,0.1014,3300100.0
3244,RJ,Aperibé,205,7,11901.0,0.0417,3300159.0
3245,RJ,Araruama,1724,70,134293.0,0.2385,3300209.0
3246,RJ,Areal,277,9,12669.0,0.0449,3300225.0
3247,RJ,Armação dos Búzios,575,16,34477.0,0.0526,3300233.0
3248,RJ,Arraial do Cabo,233,6,30593.0,1.0,3300258.0
3249,RJ,Barra Mansa,3602,177,184833.0,0.1068,3300407.0
3250,RJ,Barra do Piraí,1259,61,100764.0,0.25,3300308.0
3251,RJ,Belford Roxo,11073,324,513118.0,0.3333,3300456.0
3252,RJ,Bom Jardim,204,4,27616.0,0.25,3300506.0
3253,RJ,Bom Jesus do Itabapoana,847,23,37203.0,0.4,3300605.0
3254,RJ,Cabo Frio,2938,168,230378.0,0.1154,3300704.0
3255,RJ,Cachoeiras de Macacu,696,35,59303.0,0.5,3300803.0
3256,RJ,Cambuci,214,6,15514.0,0.0289,3300902.0
3257,RJ,Campos dos Goytacazes,7627,422,511168.0,0.2222,3301009.0
3258,RJ,Cantagalo,394,2,20168.0,0.2,3301108.0
3259,RJ,Carapebus,342,4,16586.0,0.1429,3300936.0
3260,RJ,Cardoso Moreira,410,3,12821.0,0.0077,3301157.0
3261,RJ,Carmo,261,4,19030.0,0.069,3301207.0
3262,RJ,Casimiro de Abreu,1179,29,45041.0,0.1091,3301306.0
3263,RJ,Comendador Levy Gasparian,167,3,8576.0,0.033,3300951.0
3264,RJ,Conceição de Macabu,767,15,23398.0,0.0244,3301405.0
3265,RJ,Cordeiro,408,1,22041.0,0.0333,3301504.0
3266,RJ,Duas Barras,78,3,11528.0,0.1429,3301603.0
3267,RJ,Duque de Caxias,10839,783,924624.0,0.2581,3301702.0
3268,RJ,Engenheiro Paulo de Frontin,228,4,14071.0,0.25,3301801.0
3269,RJ,Guapimirim,2121,69,61388.0,0.25,3301850.0
3270,RJ,Iguaba Grande,839,39,28837.0,0.6667,3301876.0
3271,RJ,Itaboraí,4994,230,242543.0,0.1471,3301900.0
3272,RJ,Itaguaí,2678,137,134819.0,0.4,3302007.0
3273,RJ,Italva,368,12,15299.0,0.0833,3302056.0
3274,RJ,Itaocara,415,30,23222.0,0.5,3302106.0
3275,RJ,Itaperuna,3094,87,103800.0,0.0293,3302205.0
3276,RJ,Itatiaia,427,12,32064.0,0.0327,3302254.0
3277,RJ,Japeri,621,42,105548.0,0.25,3302270.0
3278,RJ,Laje do Muriaé,349,2,7326.0,0.0066,3302304.0
3279,RJ,Macaé,9307,169,261501.0,0.28,3302403.0
3280,RJ,Macuco,121,3,5623.0,0.0526,3302452.0
3281,RJ,Magé,4338,243,246433.0,0.1974,3302502.0
3282,RJ,Mangaratiba,1130,43,45220.0,0.5,3302601.0
3283,RJ,Maricá,3976,129,164504.0,0.175,3302700.0
3284,RJ,Mendes,282,3,18648.0,0.125,3302809.0
3285,RJ,Mesquita,1871,188,176569.0,1.0,3302858.0
3286,RJ,Miguel Pereira,305,16,25581.0,1.0,3302908.0
3287,RJ,Miracema,525,5,27154.0,0.0143,3303005.0
3288,RJ,Natividade,631,5,15311.0,0.0714,3303104.0
3289,RJ,Nilópolis,1577,203,162693.0,0.1401,3303203.0
3290,RJ,Niterói,15488,500,515317.0,0.1429,3303302.0
3291,RJ,Nova Friburgo,3847,155,191158.0,0.1212,3303401.0
3292,RJ,Nova Iguaçu,7725,659,823302.0,0.124,3303500.0
3293,RJ,Paracambi,898,38,52683.0,0.1014,3303609.0
3294,RJ,Paraty,1028,34,43680.0,0.25,3303807.0
3295,RJ,Paraíba do Sul,1098,25,44518.0,0.1,3303708.0
3296,RJ,Paty do Alferes,197,6,27858.0,0.3,3303856.0
3297,RJ,Petrópolis,2832,256,306678.0,0.3333,3303906.0
3298,RJ,Pinheiral,559,18,25364.0,0.0339,3303955.0
3299,RJ,Piraí,831,13,29545.0,0.1333,3304003.0
3300,RJ,Porciúncula,697,22,18960.0,0.0352,3304102.0
3301,RJ,Porto Real,468,17,19974.0,0.051,3304110.0
3302,RJ,Quatis,171,2,14435.0,0.0312,3304128.0
3303,RJ,Queimados,2689,71,151335.0,0.0938,3304144.0
3304,RJ,Quissamã,558,20,25126.0,0.046,3304151.0
3305,RJ,Resende,3079,112,132312.0,0.2667,3304201.0
3306,RJ,Rio Bonito,2148,61,60573.0,1.0,3304300.0
3307,RJ,Rio Claro,318,15,18605.0,0.0519,3304409.0
3308,RJ,Rio das Flores,29,4,9344.0,0.25,3304508.0
3309,RJ,Rio das Ostras,2418,85,155193.0,0.3333,3304524.0
3310,RJ,Rio de Janeiro,117956,12009,6747815.0,0.1469,3304557.0
3311,RJ,Santa Maria Madalena,123,5,10392.0,0.0606,3304607.0
3312,RJ,Santo Antônio de Pádua,1241,21,42594.0,0.3333,3304706.0
3313,RJ,Sapucaia,667,30,18249.0,0.6667,3305406.0
3314,RJ,Saquarema,1244,76,90583.0,0.1214,3305505.0
3315,RJ,Seropédica,892,71,83092.0,0.1111,3305554.0
3316,RJ,Silva Jardim,293,9,21774.0,0.2727,3305604.0
3317,RJ,Sumidouro,210,14,15667.0,0.186,3305703.0
3318,RJ,São Fidélis,291,31,38710.0,0.1127,3304805.0
3319,RJ,São Francisco de Itabapoana,634,23,42210.0,0.5,3304755.0
3320,RJ,São Gonçalo,14706,781,1091737.0,0.1364,3304904.0
3321,RJ,São José de Ubá,150,3,7206.0,0.0214,3305133.0
3322,RJ,São José do Vale do Rio Preto,496,19,21916.0,0.0671,3305158.0
3323,RJ,São João da Barra,1284,12,36423.0,0.0952,3305000.0
3324,RJ,São João de Meriti,3922,483,472906.0,0.3333,3305109.0
3325,RJ,São Pedro da Aldeia,1415,59,106049.0,0.1667,3305208.0
3326,RJ,São Sebastião do Alto,88,4,9387.0,0.1111,3305307.0
3327,RJ,Tanguá,929,43,34610.0,0.6667,3305752.0
3328,RJ,Teresópolis,7299,165,184240.0,0.1071,3305802.0
3329,RJ,Trajano de Moraes,67,1,10640.0,0.5,3305901.0
3330,RJ,Três Rios,3275,71,82142.0,0.0652,3306008.0
3331,RJ,Valença,756,24,76869.0,0.1111,3306107.0
3332,RJ,Varre-Sai,712,2,11106.0,0.0034,3306156.0
3333,RJ,Vassouras,858,27,37083.0,0.25,3306206.0
3334,RJ,Volta Redonda,7390,236,273988.0,0.1111,3306305.0
3335,RN,Acari,178,8,11121.0,0.0816,2400109.0
3336,RN,Afonso Bezerra,155,10,11029.0,0.2,2400307.0
3337,RN,Alexandria,182,4,13553.0,1.0,2400505.0
3338,RN,Almino Afonso,48,0,4710.0,0.0,2400604.0
3339,RN,Alto do Rodrigues,432,18,14728.0,0.5,2400703.0
3340,RN,Angicos,120,5,11705.0,0.1429,2400802.0
3341,RN,Antônio Martins,33,2,7154.0,0.3333,2400901.0
3342,RN,Apodi,2521,35,35874.0,0.3333,2401008.0
3343,RN,Areia Branca,864,54,27967.0,0.1154,2401107.0
3344,RN,Arês,239,9,14417.0,0.045,2401206.0
3345,RN,Açu,1812,66,58384.0,0.0714,2400208.0
3346,RN,Baraúna,527,14,28747.0,0.0909,2401453.0
3347,RN,Barcelona,36,3,3994.0,0.0833,2401503.0
3348,RN,Baía Formosa,120,6,9322.0,0.1667,2401404.0
3349,RN,Bento Fernandes,32,2,5525.0,0.2,2401602.0
3350,RN,Bodó,16,0,2197.0,0.0,2401651.0
3351,RN,Bom Jesus,147,5,10267.0,0.3333,2401701.0
3352,RN,Brejinho,225,3,12787.0,0.0319,2401800.0
3353,RN,Caicó,3094,36,68343.0,0.05,2402006.0
3354,RN,Caiçara do Norte,105,3,6561.0,0.0556,2401859.0
3355,RN,Caiçara do Rio do Vento,84,2,3715.0,0.1667,2401909.0
3356,RN,Campo Grande,86,3,9670.0,0.0741,2401305.0
3357,RN,Campo Redondo,242,4,11291.0,0.0286,2402105.0
3358,RN,Canguaretama,334,17,34548.0,0.3333,2402204.0
3359,RN,Caraúbas,546,5,20541.0,0.0181,2402303.0
3360,RN,Carnaubais,141,5,10867.0,0.0556,2402501.0
3361,RN,Carnaúba dos Dantas,54,4,8239.0,1.0,2402402.0
3362,RN,Ceará-Mirim,868,44,73886.0,0.1818,2402600.0
3363,RN,Cerro Corá,88,3,11181.0,1.0,2402709.0
3364,RN,Coronel Ezequiel,64,0,5504.0,0.0,2402808.0
3365,RN,Coronel João Pessoa,23,1,4915.0,0.5,2402907.0
3366,RN,Cruzeta,139,2,7983.0,0.0541,2403004.0
3367,RN,Currais Novos,868,18,44905.0,0.0625,2403103.0
3368,RN,Doutor Severiano,201,4,7072.0,0.125,2403202.0
3369,RN,Encanto,121,4,5668.0,0.5,2403301.0
3370,RN,Equador,44,0,6054.0,0.0,2403400.0
3371,RN,Espírito Santo,167,6,10484.0,0.0571,2403509.0
3372,RN,Extremoz,574,32,28936.0,0.0667,2403608.0
3373,RN,Felipe Guerra,382,6,5997.0,0.0267,2403707.0
3374,RN,Fernando Pedroza,43,1,3067.0,0.0455,2403756.0
3375,RN,Florânia,137,6,9786.0,0.0685,2403806.0
3376,RN,Francisco Dantas,30,0,2813.0,0.0,2403905.0
3377,RN,Frutuoso Gomes,75,0,4041.0,0.0,2404002.0
3378,RN,Galinhos,63,0,2845.0,0.0,2404101.0
3379,RN,Goianinha,581,9,26669.0,0.0267,2404200.0
3380,RN,Governador Dix-Sept Rosado,565,7,13076.0,0.0299,2404309.0
3381,RN,Grossos,261,4,10463.0,0.3333,2404408.0
3382,RN,Guamaré,495,17,15963.0,0.0556,2404507.0
3383,RN,Ielmo Marinho,136,5,13901.0,0.1176,2404606.0
3384,RN,Ipanguaçu,265,15,15626.0,0.5,2404705.0
3385,RN,Ipueira,19,0,2253.0,0.0,2404804.0
3386,RN,Itajá,212,4,7595.0,0.1667,2404853.0
3387,RN,Itaú,66,3,5897.0,0.0769,2404903.0
3388,RN,Jandaíra,142,2,6893.0,0.0625,2405108.0
3389,RN,Janduís,102,3,5248.0,1.0,2405207.0
3390,RN,Januário Cicco,43,2,10275.0,0.05,2405306.0
3391,RN,Japi,34,1,4995.0,0.04,2405405.0
3392,RN,Jardim de Angicos,7,0,2606.0,0.0,2405504.0
3393,RN,Jardim de Piranhas,606,16,14942.0,0.25,2405603.0
3394,RN,Jardim do Seridó,169,3,12396.0,0.0588,2405702.0
3395,RN,Jaçanã,217,1,9238.0,0.0065,2405009.0
3396,RN,José da Penha,34,1,5946.0,0.125,2406007.0
3397,RN,João Câmara,386,7,35160.0,0.25,2405801.0
3398,RN,João Dias,12,0,2654.0,0.0,2405900.0
3399,RN,Jucurutu,597,11,18315.0,0.0714,2406106.0
3400,RN,Jundiá,72,4,3922.0,0.0625,2406155.0
3401,RN,Lagoa Nova,92,3,15749.0,0.125,2406502.0
3402,RN,Lagoa Salgada,100,2,8297.0,0.0392,2406601.0
3403,RN,Lagoa d'Anta,100,5,6811.0,0.5,2406205.0
3404,RN,Lagoa de Pedras,44,6,7584.0,1.0,2406304.0
3405,RN,Lagoa de Velhos,58,1,2732.0,0.027,2406403.0
3406,RN,Lajes,112,2,11344.0,0.05,2406700.0
3407,RN,Lajes Pintadas,97,2,4763.0,0.0345,2406809.0
3408,RN,Lucrécia,47,0,4025.0,0.0,2406908.0
3409,RN,Luís Gomes,100,1,10146.0,0.1111,2407005.0
3410,RN,Macau,352,23,32039.0,0.1348,2407203.0
3411,RN,Macaíba,939,76,81821.0,0.1429,2407104.0
3412,RN,Major Sales,36,2,4062.0,0.5,2407252.0
3413,RN,Marcelino Vieira,111,2,8336.0,0.0435,2407302.0
3414,RN,Martins,74,0,8758.0,0.0,2407401.0
3415,RN,Maxaranguape,146,3,12544.0,0.3333,2407500.0
3416,RN,Messias Targino,132,4,4634.0,0.5,2407609.0
3417,RN,Montanhas,127,7,11208.0,1.0,2407708.0
3418,RN,Monte Alegre,214,5,22576.0,0.0526,2407807.0
3419,RN,Monte das Gameleiras,21,1,2084.0,0.1,2407906.0
3420,RN,Mossoró,7504,237,300618.0,0.094,2408003.0
3421,RN,Natal,26189,1061,890480.0,0.0431,2408102.0
3422,RN,Nova Cruz,492,25,37450.0,0.0784,2408300.0
3423,RN,Nísia Floresta,574,8,27938.0,0.2,2408201.0
3424,RN,Olho-d'Água do Borges,136,1,4244.0,0.04,2408409.0
3425,RN,Ouro Branco,38,1,4813.0,0.0312,2408508.0
3426,RN,Paraná,12,2,4276.0,0.2,2408607.0
3427,RN,Parazinho,93,2,5272.0,0.0286,2408805.0
3428,RN,Paraú,78,3,3750.0,0.0625,2408706.0
3429,RN,Parelhas,181,1,21545.0,0.0085,2408904.0
3430,RN,Parnamirim,6650,165,267036.0,0.0345,2403251.0
3431,RN,Passa e Fica,146,1,13474.0,0.0909,2409100.0
3432,RN,Passagem,35,0,3102.0,0.0,2409209.0
3433,RN,Patu,238,5,12809.0,0.5,2409308.0
